#name	ftp_path	organism	assembly_level
Rhodoc_pyrid_SB3094_GCF_000511305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/511/305/GCF_000511305.1_ASM51130v1	Rhodococcus pyridinivorans	Complete Genome
Rhodoc_qin_GCF_015099595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/099/595/GCF_015099595.1_ASM1509959v1	Rhodococcus qingshengii	Complete Genome
Rhodoc_rhodo_GCF_003004765_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/004/765/GCF_003004765.2_ASM300476v2	Rhodococcus rhodochrous	Chromosome
Rhodoc_ruber_GCF_016804345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/804/345/GCF_016804345.1_ASM1680434v1	Rhodococcus ruber	Complete Genome
Rhodoc_tria_GCF_014217765_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/217/765/GCF_014217765.1_ASM1421776v1	Rhodococcus triatomae	Complete Genome
Rhodol_limno_GCF_005845345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/845/345/GCF_005845345.1_ASM584534v1	Rhodoluna limnophila	Complete Genome
Rhodop_palu_GCF_016584445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/584/445/GCF_016584445.1_ASM1658444v1	Rhodopseudomonas palustris	Complete Genome
Rhodos_rubrum_F11_GCF_000225955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/955/GCF_000225955.1_ASM22595v1	Rhodospirillum rubrum	Complete Genome
Rhodot_marinus_DSM_4252_GCF_000024845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/845/GCF_000024845.1_ASM2484v1	Rhodothermus marinus	Complete Genome
Rhodov_sulfi_GCF_001633145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/633/145/GCF_001633145.1_ASM163314v1	Rhodovulum sulfidophilum	Complete Genome
Ric_bel_GCF_002078315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/078/315/GCF_002078315.1_ASM207831v1	Rickettsia bellii	Complete Genome
Ric_canad_CA410_GCF_000283915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/283/915/GCF_000283915.1_ASM28391v1	Rickettsia canadensis	Complete Genome
Ric_cono_Malish_7_GCF_000007025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/025/GCF_000007025.1_ASM702v1	Rickettsia conorii	Complete Genome
Ric_japonica_GCF_002356735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/356/735/GCF_002356735.1_ASM235673v1	Rickettsia japonica	Chromosome
Ric_prow_Chernikova_GCF_000277165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/277/165/GCF_000277165.1_ASM27716v1	Rickettsia prowazekii	Complete Genome
Ric_rhip_3_7_female6_CWPP_GCF_000284075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/075/GCF_000284075.1_ASM28407v1	Rickettsia rhipicephali	Complete Genome
Ric_rick_Iowa_GCF_000017445_4	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/445/GCF_000017445.4_ASM1744v3	Rickettsia rickettsii	Complete Genome
Ric_slo_13_B_GCF_000237845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/237/845/GCF_000237845.1_ASM23784v1	Rickettsia slovaca	Complete Genome
Ric_typ_TH1527_GCF_000277285_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/277/285/GCF_000277285.1_ASM27728v1	Rickettsia typhi	Complete Genome
Rie_anatip_GCF_019552185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/552/185/GCF_019552185.1_ASM1955218v1	Riemerella anatipestifer	Complete Genome
Roseb_hom_GCF_902387955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/387/955/GCF_902387955.1_UHGG_MGYG-HGUT-02517	Roseburia hominis	Complete Genome
Roseb_intestinalis_L1_82_GCF_900537995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/537/995/GCF_900537995.1_Roseburia_intestinalis_strain_L1-82	Roseburia intestinalis	Complete Genome
Roseob_deni_GCF_002983865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/983/865/GCF_002983865.1_ASM298386v1	Roseobacter denitrificans	Complete Genome
Roseom_gil_GCF_001941945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/941/945/GCF_001941945.1_ASM194194v1	Roseomonas gilardii	Complete Genome
Roseom_mucosa_GCF_008693785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/693/785/GCF_008693785.1_ASM869378v1	Roseomonas mucosa	Complete Genome
Rosi_obl_GCF_007751715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/751/715/GCF_007751715.1_ASM775171v1	Rosistilla oblonga	Complete Genome
Rot_aeria_GCF_900637985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/985/GCF_900637985.1_54949_H01	Rothia aeria	Complete Genome
Rot_dento_ATCC_17931_GCF_000164695_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/164/695/GCF_000164695.2_ASM16469v2	Rothia dentocariosa	Complete Genome
Rou_bad_GCF_011067265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/067/265/GCF_011067265.1_ASM1106726v1	Rouxiella badensis	Chromosome
Rub_xylano_DSM_9941_GCF_000014185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/014/185/GCF_000014185.1_ASM1418v1	Rubrobacter xylanophilus	Complete Genome
Rue_pome_DSS_3_GCF_000011965_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/965/GCF_000011965.2_ASM1196v2	Ruegeria pomeroyi	Complete Genome
Rum_cham_18P13_JCM_17042_GCF_000210095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/095/GCF_000210095.1_ASM21009v1	Ruminococcus champanellensis	Chromosome
Saccharol_shibat_B12_GCF_019175345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/175/345/GCF_019175345.1_ASM1917534v1	Saccharolobus shibatae	Complete Genome
Saccharol_solf_GCF_003852155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/852/155/GCF_003852155.1_ASM385215v1	Saccharolobus solfataricus	Complete Genome
Saccharop_erythra_NRRL_2338_GCF_000062885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/062/885/GCF_000062885.1_ASM6288v1	Saccharopolyspora erythraea	Complete Genome
Sali_ruber_GCF_003491185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/491/185/GCF_003491185.1_ASM349118v1	Salinibacter ruber	Complete Genome
Salm_bon_N268_08_GCF_000439255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/439/255/GCF_000439255.1_ASM43925v1	Salmonella bongori	Complete Genome
San_amyloly_GCF_000737325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/737/325/GCF_000737325.1_ASM73732v2	Sandaracinus amylolyticus	Complete Genome
Scha_mey_GCF_016127995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/127/995/GCF_016127995.1_ASM1612799v1	Schaalia meyeri	Complete Genome
Schl_harbinensis_GCF_008694105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/694/105/GCF_008694105.1_ASM869410v1	Schleiferilactobacillus harbinensis	Complete Genome
Sec_paraco_GCF_001702155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/702/155/GCF_001702155.1_ASM170215v1	Secundilactobacillus paracollinoides	Complete Genome
Ser_entomophila_GCF_021462285_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/462/285/GCF_021462285.1_ASM2146228v1	Serratia entomophila	Complete Genome
Ser_fontic_GCF_001006005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/006/005/GCF_001006005.1_ASM100600v1	Serratia fonticola	Complete Genome
Ser_liq_GCF_008364325_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/364/325/GCF_008364325.2_ASM836432v2	Serratia liquefaciens	Complete Genome
Ser_marc_GCF_003516165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/516/165/GCF_003516165.1_ASM351616v1	Serratia marcescens	Chromosome
Ser_nematod_GCF_004768745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/768/745/GCF_004768745.1_ASM476874v1	Serratia nematodiphila	Complete Genome
Ser_ply_AS9_GCF_000214235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/235/GCF_000214235.1_ASM21423v1	Serratia plymuthica	Complete Genome
Ser_quini_GCF_900638135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/638/135/GCF_900638135.1_56433_G01	Serratia quinivorans	Complete Genome
Ser_rubid_GCF_016026735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/026/735/GCF_016026735.1_ASM1602673v1	Serratia rubidaea	Complete Genome
Ser_symbiot_GCF_009831665_3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/831/665/GCF_009831665.3_ASM983166v3	Serratia symbiotica	Complete Genome
Ser_urei_GCF_017309605_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/309/605/GCF_017309605.1_ASM1730960v1	Serratia ureilytica	Complete Genome
She_algae_GCF_009730655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/730/655/GCF_009730655.1_ASM973065v1	Shewanella algae	Complete Genome
She_balt_OS678_GCF_000178875_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/178/875/GCF_000178875.2_ASM17887v2	Shewanella baltica	Complete Genome
She_cyp_GCF_017354925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/354/925/GCF_017354925.1_ASM1735492v1	Shewanella cyperi	Complete Genome
She_dec_GCF_004354305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/354/305/GCF_004354305.1_ASM435430v1	Shewanella decolorationis	Chromosome
She_GCF_002215585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/215/585/GCF_002215585.1_ASM221558v1	Shewanella marisflavi	Complete Genome
She_one_MR_1_GCF_000146165_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/165/GCF_000146165.2_ASM14616v2	Shewanella oneidensis	Complete Genome
She_putr_GCF_023159115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/159/115/GCF_023159115.1_ASM2315911v1	Shewanella putrefaciens	Complete Genome
She_xia_GCF_022453805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/453/805/GCF_022453805.1_ASM2245380v1	Shewanella xiamenensis	Complete Genome
Shig_son_GCF_013374815_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/374/815/GCF_013374815.1_ASM1337481v1	Shigella sonnei	Complete Genome
Shim_bla_DSM_4481_NBRC_105725_GCF_000262305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/262/305/GCF_000262305.1_ASM26230v1	Shimwellia blattae	Complete Genome
Shin_zoo_GCF_020883495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/883/495/GCF_020883495.1_ASM2088349v1	Shinella zoogloeoides	Complete Genome
Sim_mue_ATCC_29453_GCF_002951835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/951/835/GCF_002951835.1_ASM295183v1	Simonsiella muelleri	Complete Genome
Sin_ame_GCF_001889105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/889/105/GCF_001889105.1_ASM188910v1	Sinorhizobium americanum	Complete Genome
Sin_fredii_CCBAU_25509_GCF_003177055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/177/055/GCF_003177055.1_ASM317705v1	Sinorhizobium fredii	Complete Genome
Sin_melil_2011_GCF_000346065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/346/065/GCF_000346065.1_ASM34606v1	Sinorhizobium meliloti	Complete Genome
Sl_heli_GCF_900637575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/575/GCF_900637575.1_52006_A02	Slackia heliotrinireducens	Complete Genome
Sn_alvi_wkB2_GCF_000600005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/600/005/GCF_000600005.1_ASM60000v1	Snodgrassella alvi	Complete Genome
Sod_glos_morsitans_GCF_000010085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/085/GCF_000010085.1_ASM1008v1	Sodalis glossinidius	Complete Genome
Sor_cellulosum_So_ce56_GCF_000067165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/067/165/GCF_000067165.1_ASM6716v1	Sorangium cellulosum	Complete Genome
Sphingoba_multivorum_GCF_016725865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/725/865/GCF_016725865.1_ASM1672586v1	Sphingobacterium multivorum	Complete Genome
Sphingoba_spiriti_GCF_016725645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/725/645/GCF_016725645.1_ASM1672564v1	Sphingobacterium spiritivorum	Complete Genome
Sphingobi_fuli_GCF_015074805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/074/805/GCF_015074805.1_ASM1507480v1	Sphingobium fuliginis	Complete Genome
Sphingobi_xenop_GCF_002288285_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/288/285/GCF_002288285.1_ASM228828v1	Sphingobium xenophagum	Complete Genome
Sphingobi_yan_GCF_002504085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/504/085/GCF_002504085.1_ASM250408v1	Sphingobium yanoikuyae	Complete Genome
Sphingom_alpina_GCF_014490665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/490/665/GCF_014490665.1_ASM1449066v1	Sphingomonas alpina	Complete Genome
Sphingom_lutea_GCF_014396785_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/396/785/GCF_014396785.1_ASM1439678v1	Sphingomonas lutea	Complete Genome
Sphingom_pauci_GCF_016027095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/027/095/GCF_016027095.1_ASM1602709v1	Sphingomonas paucimobilis	Complete Genome
Sphingop_granuli_GCF_001956775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/956/775/GCF_001956775.1_ASM195677v1	Sphingopyxis granuli	Chromosome
Sphingop_macrog_GCF_001314325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/314/325/GCF_001314325.1_ASM131432v1	Sphingopyxis macrogoltabida	Complete Genome
Spiroc_thermophila_DSM_6578_GCF_000184345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/184/345/GCF_000184345.1_ASM18434v2	Spirochaeta thermophila	Complete Genome
Spirop_citri_GCF_001886855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/886/855/GCF_001886855.1_ASM188685v1	Spiroplasma citri	Complete Genome
Spirop_clar_GCF_002795265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/795/265/GCF_002795265.1_ASM279526v1	Spiroplasma clarkii	Complete Genome
Spirop_eri_GCF_001029265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/029/265/GCF_001029265.1_ASM102926v1	Spiroplasma eriocheiris	Complete Genome
Spirop_mirum_ATCC_29335_GCF_000517365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/517/365/GCF_000517365.1_ASM51736v1	Spiroplasma mirum	Complete Genome
Spirop_pou_GCF_009866525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/866/525/GCF_009866525.1_ASM986652v1	Spiroplasma poulsonii	Chromosome
Spirop_turo_GCF_001262715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/262/715/GCF_001262715.1_ASM126271v1	Spiroplasma turonicum	Complete Genome
Sporol_terrae_GCF_019930545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/930/545/GCF_019930545.1_ASM1993054v1	Sporolactobacillus terrae	Complete Genome
Sporos_ureae_GCF_002081995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/081/995/GCF_002081995.1_ASM208199v1	Sporosarcina ureae	Complete Genome
Sta_agn_GCF_011466855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/466/855/GCF_011466855.1_ASM1146685v1	Staphylococcus agnetis	Complete Genome
Sta_argente_GCF_000236925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/236/925/GCF_000236925.1_ASM23692v1	Staphylococcus argenteus	Complete Genome
Sta_auric_GCF_016028295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/028/295/GCF_016028295.1_ASM1602829v1	Staphylococcus auricularis	Complete Genome
Sta_caprae_GCF_003966625_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/966/625/GCF_003966625.1_ASM396662v1	Staphylococcus caprae	Complete Genome
Sta_coa_GCF_022557135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/557/135/GCF_022557135.1_ASM2255713v1	Staphylococcus coagulans	Chromosome
Sta_cond_GCF_001922405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/922/405/GCF_001922405.1_ASM192240v1	Staphylococcus condimenti	Complete Genome
Sta_epi_GCF_006094375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/094/375/GCF_006094375.1_ASM609437v1	Staphylococcus epidermidis	Complete Genome
Sta_equor_GCF_016127455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/127/455/GCF_016127455.1_ASM1612745v1	Staphylococcus equorum	Complete Genome
Sta_fel_GCF_003012915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/012/915/GCF_003012915.1_ASM301291v1	Staphylococcus felis	Complete Genome
Sta_haemolyticus_GCF_001611955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/611/955/GCF_001611955.1_ASM161195v1	Staphylococcus haemolyticus	Complete Genome
Sta_hom_GCF_003812505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/505/GCF_003812505.1_ASM381250v1	Staphylococcus hominis	Complete Genome
Sta_hyi_GCF_000816085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/816/085/GCF_000816085.1_ASM81608v1	Staphylococcus hyicus	Complete Genome
Sta_lug_GCF_001558775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/558/775/GCF_001558775.1_ASM155877v1	Staphylococcus lugdunensis	Complete Genome
Sta_musc_GCF_900187005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/187/005/GCF_900187005.1_50569_B01	Staphylococcus muscae	Complete Genome
Sta_nep_GCF_002442935_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/442/935/GCF_002442935.1_ASM244293v1	Staphylococcus nepalensis	Complete Genome
Sta_pasteuri_GCF_016599795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/599/795/GCF_016599795.1_ASM1659979v1	Staphylococcus pasteuri	Complete Genome
Sta_pett_GCF_002208805_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/208/805/GCF_002208805.2_ASM220880v2	Staphylococcus pettenkoferi	Complete Genome
Sta_pseudi_GCF_016126715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/126/715/GCF_016126715.1_ASM1612671v1	Staphylococcus pseudintermedius	Complete Genome
Sta_pseudox_GCF_018501965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/501/965/GCF_018501965.1_ASM1850196v1	Staphylococcus pseudoxylosus	Chromosome
Sta_saccharol_GCF_004291115_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/291/115/GCF_004291115.2_ASM429111v2	Staphylococcus saccharolyticus	Complete Genome
Sta_sap_GCF_007814115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/814/115/GCF_007814115.1_ASM781411v1	Staphylococcus saprophyticus	Complete Genome
Sta_simi_GCF_900187055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/187/055/GCF_900187055.1_50377_D01	Staphylococcus simiae	Complete Genome
Sta_war_GCF_003571725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/571/725/GCF_003571725.1_ASM357172v1	Staphylococcus warneri	Complete Genome
Sta_xylosus_GCF_000709415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/709/415/GCF_000709415.1_ASM70941v1	Staphylococcus xylosus	Complete Genome
Ste_acida_GCF_014109845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/109/845/GCF_014109845.1_ASM1410984v1	Stenotrophomonas acidaminiphila	Complete Genome
Ste_indica_GCF_004551575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/551/575/GCF_004551575.1_ASM455157v1	Stenotrophomonas indicatrix	Complete Genome
Ste_malto_GCF_900475405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/405/GCF_900475405.1_44087_C01	Stenotrophomonas maltophilia	Complete Genome
Ste_rhizop_GCF_000661955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/661/955/GCF_000661955.1_ASM66195v1	Stenotrophomonas rhizophila	Chromosome
Streptob_moni_DSM_12112_GCF_000024565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/565/GCF_000024565.1_ASM2456v1	Streptobacillus moniliformis	Complete Genome
Streptoc_agal_GCF_001552035_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/552/035/GCF_001552035.1_ASM155203v1	Streptococcus agalactiae	Complete Genome
Streptoc_angi_GCF_001412635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/412/635/GCF_001412635.1_ASM141263v1	Streptococcus anginosus	Complete Genome
Streptoc_australis_GCF_900636505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/505/GCF_900636505.1_42650_H02	Streptococcus australis	Complete Genome
Streptoc_canis_GCF_010993845_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/993/845/GCF_010993845.2_ASM1099384v2	Streptococcus canis	Complete Genome
Streptoc_crist_ATCC_51100_GCF_900475445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/445/GCF_900475445.1_42727_F01	Streptococcus cristatus	Complete Genome
Streptoc_dysg_equisimilis_GCF_014192895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/192/895/GCF_014192895.1_ASM1419289v1	Streptococcus dysgalactiae	Complete Genome
Streptoc_equi_zooepidemicus_GCF_015689455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/689/455/GCF_015689455.1_ASM1568945v1	Streptococcus equi	Complete Genome
Streptoc_gallo_GCF_013267695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/267/695/GCF_013267695.1_ASM1326769v1	Streptococcus gallolyticus	Complete Genome
Streptoc_gor_GCF_901544385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/544/385/GCF_901544385.1_42912_F01	Streptococcus gordonii	Complete Genome
Streptoc_infa_GCF_016127275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/127/275/GCF_016127275.1_ASM1612727v1	Streptococcus infantarius	Complete Genome
Streptoc_intermedius_GCF_900475975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/975/GCF_900475975.1_46931_F01	Streptococcus intermedius	Complete Genome
Streptoc_lutet_GCF_900475675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/675/GCF_900475675.1_45473_D02	Streptococcus lutetiensis	Complete Genome
Streptoc_mut_GCF_009738105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/738/105/GCF_009738105.1_ASM973810v1	Streptococcus mutans	Complete Genome
Streptoc_ora_ATCC_35037_GCF_900637025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/025/GCF_900637025.1_46338_H01	Streptococcus oralis	Complete Genome
Streptoc_parasu_GCF_021654455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/654/455/GCF_021654455.1_ASM2165445v1	Streptococcus parasuis	Complete Genome
Streptoc_parau_GCF_002900385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/900/385/GCF_002900385.1_ASM290038v1	Streptococcus parauberis	Complete Genome
Streptoc_pasteurianus_GCF_004843545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/843/545/GCF_004843545.1_ASM484354v1	Streptococcus pasteurianus	Complete Genome
Streptoc_plura_GCF_002953735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/953/735/GCF_002953735.1_ASM295373v1	Streptococcus pluranimalium	Complete Genome
Streptoc_pneumon_GCF_002076835_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/076/835/GCF_002076835.1_ASM207683v1	Streptococcus pneumoniae	Chromosome
Streptoc_porc_GCF_901553735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/553/735/GCF_901553735.1_41965_D01	Streptococcus porcinus	Complete Genome
Streptoc_pseudopo_GCF_900637075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/075/GCF_900637075.1_48128_D02	Streptococcus pseudoporcinus	Complete Genome
Streptoc_pyo_GCF_900475035_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/035/GCF_900475035.1_41965_F01	Streptococcus pyogenes	Complete Genome
Streptoc_rumina_GCF_003609975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/609/975/GCF_003609975.1_ASM360997v1	Streptococcus ruminantium	Complete Genome
Streptoc_saliv_GCF_902858935_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/858/935/GCF_902858935.1_Ssal_L25	Streptococcus salivarius	Scaffold
Streptoc_sob_GCF_003172975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/172/975/GCF_003172975.1_ASM317297v1	Streptococcus sobrinus	Complete Genome
Streptoc_suis_BM407_GCF_000026745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/745/GCF_000026745.1_ASM2674v1	Streptococcus suis	Complete Genome
Streptoc_thermophilus_GCF_903886475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/886/475/GCF_903886475.1_Streptococcus_thermophilus_CIRM_65	Streptococcus thermophilus	Complete Genome
Streptom_albid_GCF_000359525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/359/525/GCF_000359525.1_ASM35952v1	Streptomyces albidoflavus	Complete Genome
Streptom_alfal_GCF_018141485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/141/485/GCF_018141485.1_ASM1814148v1	Streptomyces alfalfae	Complete Genome
Streptom_ambo_ATCC_23877_GCF_001267885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/267/885/GCF_001267885.1_ASM126788v1	Streptomyces ambofaciens	Complete Genome
